Chainage [m],Driving Speed [m/s],Driving Accl [m/s²],GyroRoll [rad/s],GyroYaw [rad/s],GyroPitch [rad/s],AcclLoad [m/s�],AcclVerti 1.9 [m/s²],AcclTrans 1.9 [m/s²],AcclHoris 1.9 [m/s²],AcclVerti 2.0 [m/s²],AcclTrans 2.0 [m/s²],AcclHoris 2.0 [m/s²],Strain Gauge Left [kg],Strain Gauge Right [kg],Temp Road [°C],Temp Air [°C],Doppler 3.080 [m/s],Doppler 1.500 [m/s],Doppler 0.900 [m/s],Doppler 0.600 [m/s],Doppler 0.450 [m/s],Doppler 0.300 [m/s],Doppler 0.215 [m/s],Doppler 0.130 [m/s],Doppler -0.200 [m/s],Doppler -0.300 [m/s],Doppler -0.450 [m/s],DeflVel 1.500 [mm/s],DeflVel 0.900 [mm/s],DeflVel 0.600 [mm/s],DeflVel 0.450 [mm/s],DeflVel 0.300 [mm/s],DeflVel 0.215 [mm/s],DeflVel 0.130 [mm/s],DeflVel -0.200 [mm/s],DeflVel -0.300 [mm/s],DeflVel -0.450 [mm/s],Slope 1.500 [µm/m],Slope 0.900 [µm/m],Slope 0.600 [µm/m],Slope 0.450 [µm/m],Slope 0.300 [µm/m],Slope 0.215 [µm/m],Slope 0.130 [µm/m],Slope -0.200 [µm/m],Slope -0.300 [µm/m],Slope -0.450 [µm/m],DoppValidity 3.080 ,DoppValidity 1.500 ,DoppValidity 0.900 ,DoppValidity 0.600 ,DoppValidity 0.450 ,DoppValidity 0.300 ,DoppValidity 0.215 ,DoppValidity 0.130 ,DoppValidity -0.200 ,DoppValidity -0.300 ,DoppValidity -0.450 ,SCI200 [µm],SCI300 [µm],SCISUB [µm],D-450 [µm],D-300 [µm],D-200 [µm],D0 [µm],D200 [µm],D300 [µm],D450 [µm],D600 [µm],D900 [µm],D1200 [µm],D1500 [µm],Goodness of fit,Latitude [dd.dddd],Longitude [dd.dddd],Height [m],DOP,Satellites
44610.0,22.215,0.08541,-0.001958,0.004192,-0.002131,-0.101674,0.066126,0.039893,-0.070125,0.064999,-0.052884,0.059962,5453.3648,5421.511,30.82,26.64,-0.031978,-0.039461,-0.047132,-0.050352,-0.042051,-0.042531,-0.044515,-0.040444,-0.050214,-0.046464,-0.044649,0.569579,1.69081,1.779851,2.001109,1.76557,1.062312,0.973758,-0.683887,-0.286777,-1.091208,25.6394,76.1113,80.1195,90.0794,79.4767,47.8197,43.8335,-30.785,-12.9092,-49.1204,0.5168,0.4547,0.48,0.4366,0.4929,0.4689,0.4847,0.4479,0.4797,0.5205,0.5073,8.0,15.0,31.0,-109.0,-115.0,-117.0,-117.0,-108.0,-102.0,-90.0,-78.0,-55.0,-37.0,-24.0,0.97749765,55.665049143,12.268223476,37.372,0.8,10
44620.0,22.2536,0.13091,-0.003367,0.00388,0.003034,-0.200202,-0.006202,0.072995,-0.043939,-0.034002,-0.181019,0.042543,5388.252,5393.5414,30.95,26.72,-0.021201,-0.020663,-0.025259,-0.026824,-0.018045,-0.017316,-0.018822,-0.014423,-0.022394,-0.018413,-0.015549,0.444192,1.551566,1.747114,1.655184,1.851445,1.187714,0.97922,-0.57555,-0.472138,-1.010653,19.9605,69.7219,78.5092,74.3782,83.1974,53.3717,44.0027,-25.8632,-21.2162,-45.4152,0.5144,0.4532,0.4749,0.4377,0.4906,0.4662,0.4865,0.4514,0.4763,0.5236,0.5051,8.0,15.0,26.0,-96.0,-102.0,-105.0,-104.0,-96.0,-89.0,-78.0,-66.0,-45.0,-29.0,-19.0,0.9863324,55.665061301,12.268064359,37.372,0.8,10
44630.0,22.3251,0.1304,-0.002748,0.001412,-0.005201,0.026102,0.197699,0.081083,-0.103646,0.171904,-0.145359,0.114821,5506.6143,5485.7776,31.04,26.81,-0.041616,-0.053848,-0.063733,-0.067499,-0.060069,-0.060403,-0.062516,-0.05879,-0.070064,-0.067056,-0.064988,0.69902,1.469305,1.938383,1.703646,2.070533,1.502127,1.306453,-0.812797,-0.870017,-0.980106,31.311,65.8141,86.8254,76.3109,92.7448,67.2843,58.5196,-36.4074,-38.9704,-43.9016,0.5132,0.457,0.478,0.4379,0.4941,0.4679,0.4855,0.4518,0.4771,0.5213,0.507,10.0,18.0,29.0,-110.0,-117.0,-121.0,-122.0,-112.0,-104.0,-91.0,-79.0,-58.0,-41.0,-28.0,0.99235466,55.665073706,12.267905183,37.589,0.8,10
44640.0,22.3748,0.12245,-0.006194,0.001241,0.001572,-0.187996,0.008163,0.096375,-0.086283,0.039506,-0.038405,0.065508,5422.0263,5386.8438,31.12,26.79,-0.013756,-0.015207,-0.021219,-0.023121,-0.014582,-0.01406,-0.015498,-0.011254,-0.019462,-0.015793,-0.013038,0.787107,1.370841,1.673216,1.510425,1.715392,1.249179,0.984856,-0.289174,-0.370603,-0.816101,35.1783,61.2671,74.7812,67.5056,76.6662,55.8297,44.0163,-12.9241,-16.5634,-36.4741,0.5135,0.458,0.4784,0.4391,0.4939,0.4669,0.4882,0.453,0.4713,0.5268,0.5067,8.0,15.0,28.0,-110.0,-114.0,-116.0,-114.0,-106.0,-100.0,-89.0,-78.0,-57.0,-41.0,-29.0,0.99356404,55.665086317,12.267745699,37.589,0.8,10
44650.0,22.4368,0.15757,0.00198,-0.000593,-0.00161,-0.099385,0.127797,0.09683,-0.103715,0.201057,-0.009731,0.0704,5423.326,5480.2716,31.17,26.74,-0.03123,-0.037619,-0.045263,-0.048135,-0.040001,-0.040023,-0.041821,-0.037785,-0.047457,-0.044001,-0.041561,0.903918,1.78757,2.084247,1.971889,2.111623,1.560165,1.346642,-0.31362,-0.299309,-0.586973,40.2873,79.6714,92.8941,87.8864,94.1143,69.536,60.0193,-13.9779,-13.3401,-26.1612,0.5135,0.4566,0.48,0.4377,0.4967,0.4681,0.4883,0.4513,0.4789,0.5239,0.5095,11.0,19.0,34.0,-142.0,-146.0,-147.0,-144.0,-133.0,-125.0,-112.0,-98.0,-72.0,-52.0,-38.0,0.99319442,55.665099089,12.267586731,38.051,0.8,10
44660.0,22.4852,0.06237,-0.007241,-0.008647,0.003278,-0.056287,0.139877,0.264219,-0.087742,0.153689,-0.240234,0.08591,5467.6004,5450.0398,31.18,26.73,-0.024993,-0.023987,-0.028738,-0.030134,-0.021322,-0.020679,-0.02207,-0.017377,-0.025724,-0.021371,-0.018195,0.603305,1.46468,1.780546,1.596616,1.670525,1.113904,1.133937,-0.792733,-0.374589,-0.662241,26.8312,65.1397,79.1873,71.0073,74.2943,49.5394,50.4303,-35.2557,-16.6594,-29.4523,0.5087,0.4569,0.4769,0.438,0.4947,0.4698,0.4837,0.4476,0.4811,0.5219,0.5079,8.0,14.0,26.0,-109.0,-114.0,-116.0,-116.0,-108.0,-101.0,-90.0,-79.0,-59.0,-44.0,-33.0,0.97714461,55.66511228,12.267428812,38.051,0.8,10
44670.0,22.5269,0.11167,-0.012779,-0.007946,-0.001024,-0.160477,0.024327,0.279033,-0.037721,0.00254,-0.332511,0.035188,5452.9881,5374.5209,31.18,26.74,-0.010473,-0.016244,-0.023349,-0.026054,-0.017867,-0.01766,-0.01923,-0.0148,-0.025193,-0.021522,-0.019139,0.639692,1.738979,2.038959,1.859489,2.141176,1.77373,1.88824,-0.649839,-0.490854,-0.931262,28.3967,77.1955,90.512,82.5451,95.0495,78.7381,83.8214,-28.8472,-21.7897,-41.3399,0.5094,0.4493,0.4758,0.4358,0.4905,0.4676,0.4849,0.448,0.4685,0.5224,0.5071,14.0,23.0,32.0,-121.0,-127.0,-129.0,-130.0,-115.0,-107.0,-94.0,-80.0,-57.0,-38.0,-25.0,0.99320422,55.665125255,12.267270909,38.051,0.8,10
44680.0,22.5659,0.05997,-0.009955,-0.00646,0.001983,-0.07683,0.068627,0.14862,-0.050494,0.075829,-0.206918,0.058304,5511.4478,5400.571,31.18,26.74,-0.029978,-0.030907,-0.03646,-0.038143,-0.029262,-0.028488,-0.029804,-0.025207,-0.035026,-0.031144,-0.028126,0.727187,1.590945,2.015727,2.063568,2.460306,2.092435,2.110186,-0.839169,-0.777764,-1.042742,32.2251,70.5023,89.3264,91.4465,109.0278,92.7257,93.5123,-37.1876,-34.4664,-46.2088,0.5098,0.4515,0.475,0.4322,0.4897,0.463,0.4816,0.4465,0.4656,0.5194,0.5044,16.0,26.0,31.0,-120.0,-126.0,-130.0,-131.0,-115.0,-105.0,-91.0,-77.0,-53.0,-35.0,-23.0,0.99702895,55.66513792,12.267113495,38.324,0.8,10
44690.0,22.6042,0.11079,-0.008522,-0.005079,0.001744,-0.220581,-0.011735,0.13002,-0.035513,-0.036845,-0.155202,0.030507,5457.5667,5339.1449,31.1,26.74,-0.022582,-0.023839,-0.029503,-0.031175,-0.022544,-0.021826,-0.023087,-0.018625,-0.028409,-0.0243,-0.021362,0.778953,1.698445,2.214626,2.034663,2.413828,2.123548,2.01941,-0.801446,-0.494283,-0.808549,34.4606,75.1385,97.9741,90.0126,106.7867,93.9449,89.3378,-35.4556,-21.8668,-35.7699,0.5112,0.4494,0.4749,0.4332,0.4883,0.4601,0.4836,0.4492,0.4644,0.5225,0.5074,16.0,26.0,34.0,-133.0,-138.0,-141.0,-141.0,-125.0,-115.0,-101.0,-87.0,-62.0,-43.0,-29.0,0.99316544,55.665150302,12.266955895,38.324,0.8,10
44700.0,22.6396,0.08038,-0.012414,-0.003332,0.002728,-0.15111,0.069179,0.049974,-0.028468,0.148635,0.035457,0.001796,5498.9641,5365.9247,31.04,26.74,-0.018923,-0.018946,-0.024073,-0.025574,-0.016818,-0.01638,-0.017935,-0.013392,-0.021096,-0.017041,-0.013928,0.45554,1.331067,1.729538,1.51676,1.470731,0.806256,0.695575,-0.346458,-0.193381,-0.477934,20.1214,58.7938,76.3944,66.9959,64.9628,35.6126,30.7238,-15.3032,-8.5417,-21.1105,0.5109,0.4523,0.4721,0.4343,0.4878,0.4647,0.4842,0.4482,0.4656,0.5155,0.5037,7.0,12.0,25.0,-97.0,-100.0,-101.0,-100.0,-92.0,-87.0,-78.0,-68.0,-50.0,-35.0,-25.0,0.96796368,55.665162379,12.266798415,38.496,0.8,10
44710.0,22.6843,0.05917,-0.001739,-0.001238,-0.004114,-0.025326,0.111201,-0.120387,-0.054514,0.172447,0.240746,0.032629,5566.0277,5391.6058,30.92,26.75,-0.055263,-0.065877,-0.075158,-0.078683,-0.070669,-0.071296,-0.073256,-0.069605,-0.080013,-0.076521,-0.074473,0.659742,1.490829,1.921704,1.976955,1.892265,1.408206,0.978569,-0.487587,-0.218799,-0.54352,29.0837,65.7208,84.7152,87.1508,83.4174,62.0785,43.1386,-21.4945,-9.6454,-23.9602,0.5148,0.4501,0.4758,0.4373,0.4966,0.4627,0.4847,0.4498,0.4749,0.5221,0.5016,10.0,17.0,28.0,-120.0,-124.0,-125.0,-123.0,-114.0,-106.0,-94.0,-82.0,-60.0,-44.0,-32.0,0.98446792,55.665174233,12.266640799,38.496,0.8,10
44720.0,22.7056,0.07004,-0.002294,0.001129,0.002292,-0.205751,-0.010815,-0.169274,0.021498,-0.058802,0.126393,0.0028,5393.762,5383.2396,30.87,26.77,-0.040247,-0.040571,-0.046105,-0.047706,-0.038976,-0.038425,-0.039921,-0.035482,-0.044041,-0.039705,-0.036854,0.845709,1.59809,2.035075,1.835513,1.966459,1.400562,1.208058,-0.52756,-0.062531,-0.555276,37.2468,70.3832,89.6289,80.8398,86.6069,61.6837,53.2054,-23.2348,-2.754,-24.4555,0.5138,0.4538,0.4745,0.4399,0.4922,0.47,0.4845,0.4483,0.4766,0.5245,0.5072,10.0,17.0,31.0,-131.0,-134.0,-135.0,-133.0,-123.0,-116.0,-103.0,-90.0,-67.0,-49.0,-36.0,0.97942911,55.665186017,12.266483135,38.54,0.8,10
44730.0,22.7403,0.07702,-0.001143,0.001087,-0.003192,-0.114404,0.108315,-0.141819,0.031406,0.140065,0.060311,-0.061171,5475.3168,5398.2794,30.85,26.75,-0.042216,-0.051159,-0.059773,-0.063189,-0.055272,-0.055285,-0.057059,-0.053256,-0.063981,-0.060467,-0.05819,0.936487,1.939661,2.216126,2.014035,2.402845,2.025582,1.655995,-0.433787,-0.252142,-0.508293,41.1818,85.296,97.4535,88.5666,105.6644,89.0744,72.8219,-19.0757,-11.0879,-22.352,0.5153,0.4558,0.4763,0.4407,0.4954,0.4709,0.4852,0.4485,0.4771,0.5195,0.5051,14.0,24.0,38.0,-154.0,-158.0,-159.0,-156.0,-142.0,-133.0,-118.0,-104.0,-79.0,-57.0,-40.0,0.98867474,55.665197784,12.26632536,38.54,0.8,10
44740.0,22.7495,-0.02272,-0.003481,0.003522,0.00366,-0.013544,0.133502,-0.215699,-0.003855,0.061851,0.125514,0.033873,5532.4234,5381.3365,30.79,26.73,-0.043793,-0.042094,-0.046624,-0.047968,-0.038784,-0.037955,-0.039301,-0.034902,-0.043291,-0.039086,-0.035716,0.767109,1.749388,2.047273,2.084011,2.289177,1.76003,1.402922,-0.60119,-0.412636,-0.600638,33.7198,76.8978,89.992,91.6069,100.6253,77.3656,61.6682,-26.4265,-18.1382,-26.4022,0.5111,0.4524,0.4763,0.4369,0.4923,0.4651,0.4852,0.4483,0.4756,0.5197,0.5059,11.0,20.0,30.0,-130.0,-134.0,-136.0,-134.0,-123.0,-114.0,-100.0,-86.0,-61.0,-44.0,-32.0,0.98910221,55.665209589,12.266167695,38.542,0.8,10
44750.0,22.7594,0.07672,-0.001317,0.006107,0.002352,-0.299636,-0.065624,-0.237565,0.04331,0.03264,0.341895,-0.090839,5397.4972,5273.6073,30.78,26.72,-0.018709,-0.019178,-0.024514,-0.026204,-0.01739,-0.016559,-0.017967,-0.013617,-0.022145,-0.018106,-0.015111,0.661686,1.608866,1.952309,1.811618,2.216464,1.739089,1.445269,-0.253126,-0.095921,-0.456298,29.0731,70.6901,85.7803,79.5986,97.3867,76.4119,63.502,-11.1218,-4.2146,-20.0488,0.5079,0.4531,0.4758,0.4342,0.4897,0.4625,0.4852,0.4521,0.4624,0.517,0.51,12.0,20.0,27.0,-122.0,-125.0,-126.0,-122.0,-111.0,-103.0,-89.0,-76.0,-53.0,-37.0,-26.0,0.98664858,55.665221441,12.26600992,38.542,0.8,10
44760.0,22.7891,0.03594,0.000206,0.004374,-0.002307,-0.030093,0.166556,-0.263909,-0.007563,0.248343,0.417841,-0.013322,5543.2044,5378.7361,30.71,26.71,-0.043397,-0.051285,-0.059325,-0.062459,-0.054223,-0.054307,-0.05639,-0.05225,-0.062056,-0.058567,-0.05613,0.635337,1.688704,1.991258,1.959437,2.149011,1.393318,1.2788,-0.150253,-0.08312,-0.307252,27.879,74.1015,87.3778,85.9815,94.3001,61.1398,56.1147,-6.5932,-3.6474,-13.4824,0.5094,0.4556,0.477,0.434,0.4907,0.4633,0.4817,0.4482,0.4733,0.5204,0.5025,11.0,19.0,30.0,-129.0,-131.0,-131.0,-127.0,-116.0,-109.0,-96.0,-83.0,-60.0,-42.0,-30.0,0.98344938,55.665233491,12.265852192,38.542,0.8,10
44770.0,22.8042,0.05415,-0.00222,0.000534,0.000138,-0.159562,0.046851,-0.243829,0.033192,0.028116,0.239744,-0.02895,5493.2217,5322.0378,30.72,26.71,-0.029121,-0.032886,-0.03976,-0.042093,-0.033404,-0.033143,-0.03486,-0.03046,-0.040224,-0.036202,-0.033598,0.931896,1.710021,2.08324,2.131782,2.296062,1.698188,1.630574,-0.572196,-0.224028,-0.659948,40.8652,74.9873,91.3535,93.4822,100.6861,74.4683,71.5034,-25.0918,-9.824,-28.9398,0.5121,0.456,0.4749,0.4367,0.4926,0.4658,0.4826,0.4466,0.4713,0.5202,0.5072,12.0,21.0,33.0,-145.0,-149.0,-151.0,-149.0,-136.0,-127.0,-113.0,-99.0,-75.0,-56.0,-42.0,0.98701306,55.665245863,12.265694871,38.509,0.8,10
44780.0,22.821,0.03214,-0.006068,-0.004957,0.002362,-0.1301,0.06482,-0.089795,0.0086,0.047415,-0.033792,-0.028819,5502.2818,5336.8344,30.66,26.73,-0.029928,-0.030135,-0.03532,-0.03708,-0.027931,-0.027321,-0.028823,-0.024527,-0.033426,-0.029361,-0.026662,0.97497,2.120103,2.399219,2.565017,2.7422,2.168595,1.802584,-0.27556,-0.114548,-0.798149,42.7224,92.9012,105.1319,112.397,120.161,95.0261,78.9878,-12.0748,-5.0194,-34.9743,0.5121,0.4538,0.4766,0.4374,0.4971,0.4674,0.4835,0.4462,0.4787,0.5212,0.5037,15.0,25.0,38.0,-163.0,-167.0,-168.0,-164.0,-149.0,-138.0,-121.0,-104.0,-75.0,-52.0,-36.0,0.99135276,55.665258344,12.265537414,38.509,0.8,10
44790.0,22.8398,0.02137,-0.005345,-0.00389,-1.5e-05,-0.102496,0.052142,-0.089427,0.054238,0.037219,0.029478,-0.050754,5518.7498,5327.718,30.45,26.74,-0.03849,-0.04276,-0.049394,-0.051704,-0.042983,-0.042814,-0.044292,-0.039998,-0.049815,-0.046065,-0.043435,0.626245,1.739827,2.18106,2.266867,2.36014,2.013237,1.84322,-0.358451,-0.276264,-0.672145,27.419,76.1752,95.4938,99.2507,103.3345,88.1459,80.7021,-15.6941,-12.0957,-29.4286,0.509,0.4506,0.4746,0.4357,0.4897,0.4643,0.481,0.4455,0.4727,0.5185,0.5016,14.0,23.0,29.0,-130.0,-134.0,-136.0,-132.0,-118.0,-109.0,-93.0,-78.0,-54.0,-36.0,-24.0,0.99412941,55.665270748,12.265380028,38.412,0.8,10
44800.0,22.8473,0.04132,0.004755,-0.000993,-0.001269,-0.137011,0.067619,-0.156985,0.053032,0.018221,0.142003,-0.049951,5433.7938,5360.8246,30.55,26.75,-0.036154,-0.042245,-0.049746,-0.052655,-0.044058,-0.044115,-0.045776,-0.041283,-0.051951,-0.048027,-0.045023,0.753493,1.744466,1.963389,2.113233,2.17111,1.749978,1.886286,-0.738976,-0.35398,-0.181506,32.9796,76.3534,85.9355,92.494,95.0272,76.5947,82.5607,-32.3442,-15.4933,-7.9443,0.5099,0.4518,0.4737,0.4364,0.4889,0.4634,0.4806,0.4467,0.4753,0.5195,0.5011,15.0,24.0,34.0,-138.0,-141.0,-143.0,-142.0,-127.0,-118.0,-105.0,-93.0,-70.0,-52.0,-37.0,0.97692678,55.665282982,12.26522244,38.412,0.8,10
44810.0,22.8578,0.01417,-0.001734,-0.00281,0.000402,-0.094583,0.136028,-0.161334,0.084421,0.259245,0.26709,-0.115862,5470.2904,5390.7261,30.45,26.77,-0.033482,-0.036941,-0.043646,-0.04576,-0.036811,-0.036211,-0.037434,-0.033215,-0.044329,-0.040342,-0.037289,0.752593,1.547693,2.066927,2.316257,2.783305,2.659933,2.381192,-1.231126,-0.948897,-0.975295,32.925,67.7097,90.4255,101.3334,121.7662,116.3688,104.1742,-53.8602,-41.5131,-42.668,0.5112,0.4513,0.4754,0.4351,0.4891,0.4636,0.4786,0.4489,0.4784,0.5199,0.4988,18.0,30.0,30.0,-127.0,-133.0,-138.0,-141.0,-123.0,-111.0,-95.0,-81.0,-58.0,-40.0,-27.0,0.99797392,55.665295131,12.265064872,38.296,0.8,10
44820.0,22.8611,-0.00346,0.002654,-0.005015,0.001498,-0.102848,0.085355,-0.089364,0.034379,0.090392,0.12237,-0.051028,5444.7242,5386.0178,30.4,26.77,-0.039165,-0.040814,-0.046673,-0.048417,-0.039356,-0.038402,-0.039695,-0.035285,-0.046357,-0.042417,-0.038996,0.842606,1.835911,2.399432,2.596318,3.252925,2.967986,2.786081,-1.1433,-1.019042,-0.841743,36.8577,80.3073,104.957,113.5693,142.291,129.827,121.87,-50.0107,-44.5754,-36.8199,0.5104,0.4554,0.4734,0.4382,0.4918,0.4642,0.4807,0.4444,0.4781,0.5186,0.4995,21.0,35.0,35.0,-151.0,-158.0,-163.0,-164.0,-143.0,-129.0,-111.0,-94.0,-68.0,-48.0,-33.0,0.9975349,55.665307197,12.264907056,38.296,0.8,10
44830.0,22.8624,-0.01752,0.002728,-0.003319,-0.005157,-0.049585,0.131697,-0.155226,0.067438,0.145872,0.236539,-0.068539,5442.59,5411.1137,30.41,26.78,-0.041067,-0.053271,-0.063156,-0.067079,-0.059132,-0.059587,-0.061598,-0.057739,-0.069411,-0.065938,-0.064062,0.820442,1.790611,2.177215,2.260437,2.509548,2.073219,1.907375,-0.419535,-0.09528,-0.46244,35.8861,78.3213,95.2313,98.8715,109.7676,90.6825,83.4285,-18.3505,-4.1675,-20.2271,0.5074,0.4536,0.4765,0.4375,0.4952,0.4665,0.4805,0.4467,0.4842,0.5245,0.4987,15.0,25.0,34.0,-148.0,-151.0,-152.0,-148.0,-133.0,-123.0,-108.0,-93.0,-69.0,-49.0,-34.0,0.98915368,55.665319104,12.26474931,38.187,0.8,10
44840.0,22.8536,-0.00167,-0.001559,-0.003417,0.000369,-0.151691,0.028962,-0.108002,0.079719,0.007697,-0.062823,-0.095254,5419.2213,5348.5294,30.36,26.78,-0.026318,-0.029841,-0.036343,-0.038666,-0.030094,-0.029881,-0.031581,-0.027234,-0.036499,-0.032595,-0.029684,0.799476,1.849178,2.185612,2.073391,2.166802,1.57438,1.432064,-0.302161,-0.093265,-0.246753,34.9824,80.9139,95.6352,90.7247,94.8121,68.8897,62.6624,-13.2216,-4.081,-10.7971,0.5094,0.4536,0.477,0.4344,0.4899,0.4653,0.4802,0.4417,0.4753,0.5191,0.5041,12.0,20.0,33.0,-141.0,-144.0,-144.0,-140.0,-128.0,-120.0,-107.0,-92.0,-67.0,-48.0,-34.0,0.98421749,55.665330865,12.264591357,38.187,0.8,10
44850.0,22.847,-0.02902,0.000863,-0.004695,0.002498,-0.089168,0.081264,-0.073753,0.07381,0.031776,0.020918,-0.051388,5424.6227,5373.0259,30.38,26.76,-0.039968,-0.040099,-0.045258,-0.046785,-0.037514,-0.036859,-0.038116,-0.033396,-0.043891,-0.039672,-0.036403,0.868304,1.980324,2.473365,2.744333,2.959838,2.630026,2.681552,-0.985322,-0.672016,-0.785391,38.0052,86.6776,108.2578,120.1179,129.5504,115.1147,117.37,-43.127,-29.4137,-34.3761,0.5143,0.4522,0.4756,0.4353,0.4921,0.4656,0.4878,0.4474,0.4727,0.5197,0.5037,20.0,33.0,38.0,-157.0,-163.0,-166.0,-166.0,-146.0,-133.0,-115.0,-99.0,-71.0,-48.0,-32.0,0.99429026,55.665342493,12.264433444,38.187,0.8,10
44860.0,22.8526,0.01245,-0.001634,-0.005461,-0.003163,-0.145905,0.075404,-0.033156,0.079606,0.130073,0.09359,-0.106761,5437.8119,5348.9839,30.33,26.75,-0.026887,-0.035626,-0.044354,-0.047672,-0.039609,-0.039467,-0.04134,-0.037174,-0.048848,-0.045432,-0.042912,1.225683,2.151133,2.542867,2.446767,2.993622,2.526394,2.500354,-0.488081,-0.417977,-0.437311,53.6342,94.1306,111.2724,107.0672,130.9968,110.5515,109.412,-21.3578,-18.2901,-19.1361,0.5092,0.4507,0.4756,0.4369,0.4875,0.46,0.4841,0.448,0.4701,0.5208,0.5032,19.0,31.0,44.0,-187.0,-190.0,-192.0,-190.0,-170.0,-158.0,-141.0,-124.0,-95.0,-70.0,-50.0,0.9943036,55.665353869,12.264275697,38.088,0.8,10
44870.0,22.8395,0.00256,0.000699,-0.00552,0.002793,-0.177491,0.058113,-0.0522,0.082427,0.147319,0.15054,-0.11811,5396.562,5364.5979,30.3,26.77,-0.015899,-0.015579,-0.020658,-0.022234,-0.013492,-0.012801,-0.013881,-0.009438,-0.018123,-0.013882,-0.010745,0.815055,1.797412,2.133586,1.823957,2.022198,1.837163,1.581211,-0.400267,-0.101131,-0.402452,35.6862,78.6975,93.4165,79.8597,88.5395,80.4379,69.2314,-17.5252,-4.4279,-17.6209,0.5112,0.4505,0.4753,0.4359,0.4896,0.4631,0.4835,0.4494,0.4734,0.5197,0.5056,12.0,20.0,32.0,-141.0,-144.0,-145.0,-141.0,-129.0,-121.0,-107.0,-94.0,-70.0,-52.0,-38.0,0.98175511,55.665365033,12.264117827,38.088,0.8,10
44880.0,22.8423,-0.02288,0.003873,-0.007209,0.000101,0.031964,0.212319,-0.033221,0.040543,0.211472,0.061278,-0.041507,5486.6943,5466.2829,30.36,26.78,-0.036289,-0.040213,-0.046791,-0.049199,-0.040326,-0.040221,-0.041657,-0.037385,-0.047414,-0.043499,-0.040951,0.745576,1.832363,2.141049,2.362974,2.377207,2.06397,1.86495,-0.572248,-0.331853,-0.818547,32.6401,80.2178,93.7316,103.4471,104.0702,90.3572,81.6444,-25.0521,-14.528,-35.8346,0.5106,0.458,0.4746,0.4374,0.4955,0.4685,0.481,0.4444,0.4752,0.5202,0.5013,15.0,25.0,34.0,-137.0,-141.0,-143.0,-141.0,-126.0,-116.0,-101.0,-87.0,-61.0,-42.0,-27.0,0.99288689,55.665375897,12.263960048,38.015,0.8,10
44890.0,22.8404,-0.01495,0.000992,-0.005023,-0.002877,-0.109051,0.048899,-0.097929,0.062815,0.064141,0.132107,-0.064088,5417.4883,5411.208,30.41,26.75,-0.028325,-0.03682,-0.045473,-0.048709,-0.040452,-0.040633,-0.042673,-0.038691,-0.048836,-0.045383,-0.043398,0.885534,1.676177,2.048653,2.102751,2.278576,1.615641,1.380948,-0.186474,-0.107932,-0.70638,38.7706,73.3867,89.6945,92.063,99.761,70.7363,60.4609,-8.1642,-4.7255,-30.9268,0.5154,0.454,0.4772,0.4368,0.4957,0.4661,0.4862,0.4528,0.4721,0.5211,0.505,12.0,20.0,33.0,-134.0,-138.0,-139.0,-135.0,-124.0,-115.0,-102.0,-88.0,-63.0,-44.0,-30.0,0.99005863,55.665386449,12.263802158,38.015,0.8,10
44900.0,22.8362,0.0104,0.001893,-0.007281,-0.001216,-0.162991,0.021447,-0.042785,0.064967,0.007585,-0.09952,-0.074989,5377.9778,5408.8136,30.35,26.72,-0.027157,-0.033351,-0.040798,-0.043549,-0.035174,-0.034917,-0.036851,-0.03273,-0.042354,-0.038736,-0.036195,0.639524,1.663155,2.030157,1.958606,2.326297,1.62914,1.394683,-0.197581,-0.118475,-0.410172,28.0048,72.8298,88.9009,85.7676,101.8689,71.3403,61.0734,-8.6521,-5.188,-17.9615,0.5086,0.4542,0.4719,0.4338,0.492,0.4625,0.4854,0.4477,0.4729,0.5209,0.5042,12.0,20.0,29.0,-127.0,-130.0,-130.0,-127.0,-115.0,-107.0,-93.0,-79.0,-56.0,-39.0,-27.0,0.98643365,55.665396833,12.263644165,37.994,0.8,10
44910.0,22.8303,-0.0149,-0.003835,-0.007827,0.004905,-0.147423,0.041561,0.061395,0.054946,-0.038224,-0.10509,-0.037491,5428.3753,5366.2856,30.38,26.71,-0.025616,-0.021956,-0.025722,-0.026677,-0.017554,-0.016467,-0.017822,-0.013204,-0.020542,-0.016432,-0.012622,0.84961,1.908111,2.24449,2.007847,2.28988,1.653104,1.396885,0.068949,0.028618,0.086911,37.2142,83.5782,98.3121,87.9467,100.3002,72.4084,61.1857,3.0201,1.2535,3.8068,0.51,0.4524,0.4761,0.4322,0.4917,0.4641,0.4857,0.4487,0.47,0.5191,0.5058,12.0,21.0,35.0,-149.0,-150.0,-149.0,-143.0,-131.0,-123.0,-109.0,-95.0,-69.0,-49.0,-34.0,0.98016917,55.665407299,12.263485858,37.994,0.8,10
