Chainage [m],Driving Speed [m/s],Driving Accl [m/s²],GyroRoll [rad/s],GyroYaw [rad/s],GyroPitch [rad/s],AcclLoad [m/s�],AcclVerti 1.9 [m/s²],AcclTrans 1.9 [m/s²],AcclHoris 1.9 [m/s²],AcclVerti 2.0 [m/s²],AcclTrans 2.0 [m/s²],AcclHoris 2.0 [m/s²],Strain Gauge Left [kg],Strain Gauge Right [kg],Temp Road [°C],Temp Air [°C],Doppler 3.080 [m/s],Doppler 1.500 [m/s],Doppler 0.900 [m/s],Doppler 0.600 [m/s],Doppler 0.450 [m/s],Doppler 0.300 [m/s],Doppler 0.215 [m/s],Doppler 0.130 [m/s],Doppler -0.200 [m/s],Doppler -0.300 [m/s],Doppler -0.450 [m/s],DeflVel 1.500 [mm/s],DeflVel 0.900 [mm/s],DeflVel 0.600 [mm/s],DeflVel 0.450 [mm/s],DeflVel 0.300 [mm/s],DeflVel 0.215 [mm/s],DeflVel 0.130 [mm/s],DeflVel -0.200 [mm/s],DeflVel -0.300 [mm/s],DeflVel -0.450 [mm/s],Slope 1.500 [µm/m],Slope 0.900 [µm/m],Slope 0.600 [µm/m],Slope 0.450 [µm/m],Slope 0.300 [µm/m],Slope 0.215 [µm/m],Slope 0.130 [µm/m],Slope -0.200 [µm/m],Slope -0.300 [µm/m],Slope -0.450 [µm/m],DoppValidity 3.080 ,DoppValidity 1.500 ,DoppValidity 0.900 ,DoppValidity 0.600 ,DoppValidity 0.450 ,DoppValidity 0.300 ,DoppValidity 0.215 ,DoppValidity 0.130 ,DoppValidity -0.200 ,DoppValidity -0.300 ,DoppValidity -0.450 ,SCI200 [µm],SCI300 [µm],SCISUB [µm],D-450 [µm],D-300 [µm],D-200 [µm],D0 [µm],D200 [µm],D300 [µm],D450 [µm],D600 [µm],D900 [µm],D1200 [µm],D1500 [µm],Goodness of fit,Latitude [dd.dddd],Longitude [dd.dddd],Height [m],DOP,Satellites
45680.0,21.468,-0.01902,0.000373,-0.006261,0.000349,-0.055892,0.149219,0.01441,0.081717,0.150587,-0.028809,-0.08152,5449.3505,5459.2068,31.58,26.65,-0.03007,-0.033378,-0.039492,-0.041291,-0.032496,-0.031553,-0.032387,-0.028315,-0.040676,-0.037238,-0.034589,0.867225,1.866079,2.567261,3.202842,4.0306,4.235101,4.087613,-1.212062,-1.251128,-1.489997,40.3962,86.9238,119.5856,149.1916,187.7494,197.2753,190.4051,-56.459,-58.2788,-69.4055,0.526,0.4713,0.5085,0.4804,0.4849,0.4888,0.499,0.465,0.4594,0.5321,0.5079,34.0,53.0,36.0,-175.0,-185.0,-191.0,-189.0,-156.0,-136.0,-111.0,-91.0,-60.0,-38.0,-24.0,0.99931876,55.665451943,12.252890082,35.067,1.0,8
45690.0,21.4646,-0.0156,0.001325,-0.005586,0.001193,-0.116993,0.068659,-0.049231,0.060151,0.11646,0.137073,-0.071711,5453.2362,5400.6969,31.59,26.65,-0.02921,-0.031185,-0.036715,-0.038592,-0.030283,-0.029952,-0.031068,-0.027011,-0.035915,-0.032571,-0.029656,0.879444,1.941583,2.306568,2.329414,2.416978,2.266835,2.032169,-0.091228,-0.307736,-0.407196,40.9717,90.4549,107.4589,108.5233,112.6027,105.6078,94.6751,-4.2502,-14.3369,-18.9706,0.5269,0.4714,0.5036,0.4808,0.4822,0.4836,0.4991,0.4626,0.4584,0.5321,0.5098,17.0,28.0,40.0,-166.0,-169.0,-170.0,-165.0,-147.0,-136.0,-120.0,-104.0,-75.0,-53.0,-36.0,0.99727421,55.665441601,12.252731297,35.067,1.0,8
45700.0,21.4704,0.00431,-1.3e-05,-0.004724,-0.006284,-0.096357,0.12249,-0.019104,0.089729,0.148615,0.04503,-0.101275,5478.1008,5405.0959,31.57,26.66,-0.03283,-0.046651,-0.057119,-0.060953,-0.053892,-0.054627,-0.056502,-0.052931,-0.064109,-0.061083,-0.059304,0.768764,1.376541,2.027513,1.922022,2.066342,1.792911,1.707395,-0.218937,-0.005502,-0.118388,35.8058,64.1135,94.4331,89.5198,96.2416,83.5063,79.5233,-10.1972,-0.2563,-5.514,0.5262,0.47,0.5073,0.478,0.4809,0.4816,0.4989,0.463,0.461,0.5283,0.506,14.0,23.0,28.0,-142.0,-143.0,-143.0,-139.0,-125.0,-116.0,-102.0,-88.0,-66.0,-49.0,-37.0,0.9887307,55.665431007,12.252572788,34.903,1.0,8
45710.0,21.4591,-0.00304,-0.002387,-0.004515,0.004176,-0.130463,0.050694,-0.051466,0.065413,0.060278,0.063803,-0.074313,5459.4104,5376.9936,31.59,26.67,-0.020166,-0.017696,-0.021649,-0.022595,-0.013855,-0.013177,-0.014217,-0.009896,-0.016989,-0.012924,-0.009867,0.49596,1.343167,1.745973,1.75661,1.746464,1.420183,1.198067,-0.09366,0.116079,-0.283027,23.1119,62.592,81.3629,81.8586,81.3858,66.181,55.8303,-4.3646,5.4093,-13.1891,0.5314,0.4753,0.5065,0.483,0.4848,0.4896,0.4993,0.4637,0.4658,0.5298,0.5071,11.0,18.0,26.0,-112.0,-113.0,-113.0,-109.0,-98.0,-91.0,-79.0,-67.0,-46.0,-31.0,-20.0,0.9889724,55.665420176,12.252414865,34.903,1.0,8
45720.0,21.4646,0.02183,0.002321,-0.003115,0.000387,-0.113794,0.094342,-0.044717,0.07328,0.094143,-0.019505,-0.084441,5466.0382,5395.6235,31.59,26.69,-0.029051,-0.032464,-0.038646,-0.040493,-0.032137,-0.031752,-0.032976,-0.029158,-0.038521,-0.03527,-0.032213,0.626531,1.523478,2.165734,2.359939,2.625639,2.438829,2.036137,-0.268531,-0.494156,-0.324042,29.189,70.9762,100.8977,109.9454,122.3239,113.6208,94.8601,-12.5104,-23.0218,-15.0965,0.5266,0.4723,0.5012,0.4808,0.4837,0.4869,0.5044,0.4655,0.455,0.5308,0.5083,17.0,29.0,28.0,-141.0,-145.0,-146.0,-143.0,-126.0,-114.0,-96.0,-80.0,-56.0,-40.0,-28.0,0.99861173,55.665409182,12.252256926,34.792,1.0,8
45730.0,21.4652,-0.00104,-0.0012,-0.004105,0.00045,-0.100274,0.07447,-0.107317,0.076553,0.086071,0.130088,-0.079977,5467.8604,5387.044,31.6,26.71,-0.02023,-0.023609,-0.029588,-0.031435,-0.022984,-0.022178,-0.023376,-0.019414,-0.030235,-0.026657,-0.023925,0.567567,1.62961,2.252603,2.532906,3.210697,3.045009,2.780565,-1.002784,-0.906529,-1.070586,26.4413,75.9188,104.9422,118.0007,149.577,141.8581,129.5384,-46.7168,-42.2326,-49.8755,0.5255,0.4712,0.4996,0.4771,0.4851,0.4858,0.4984,0.4612,0.4579,0.5289,0.5083,23.0,37.0,30.0,-136.0,-143.0,-148.0,-149.0,-126.0,-112.0,-92.0,-75.0,-49.0,-31.0,-19.0,0.998361,55.665398168,12.252099158,34.792,1.0,8
45740.0,21.4693,-0.00867,0.001557,-0.006634,-0.002046,-0.069904,0.143267,0.006006,0.056526,0.153801,-0.010037,-0.068418,5449.6373,5434.6278,31.65,26.68,-0.030475,-0.037625,-0.045372,-0.048192,-0.040327,-0.040362,-0.042054,-0.038111,-0.048015,-0.044654,-0.042375,0.722473,1.514379,1.910032,1.974132,2.183893,1.734514,1.660994,-0.387514,-0.262559,-0.509449,33.6514,70.5368,88.9656,91.9512,101.7215,80.7903,77.3659,-18.0496,-12.2295,-23.7292,0.5247,0.4737,0.5088,0.4798,0.4831,0.4848,0.4977,0.4616,0.4646,0.5321,0.5074,13.0,23.0,30.0,-134.0,-138.0,-139.0,-136.0,-123.0,-113.0,-99.0,-85.0,-63.0,-45.0,-32.0,0.99268712,55.665387017,12.251941257,34.64,1.0,8
45750.0,21.4663,0.00897,-0.001609,-0.007642,0.000415,-0.161803,0.039621,0.016911,0.06921,0.091962,0.079775,-0.077838,5420.3879,5371.9059,31.61,26.63,-0.028709,-0.031732,-0.038072,-0.040181,-0.032083,-0.031785,-0.033302,-0.029315,-0.037623,-0.034123,-0.031655,0.959997,1.693649,2.061976,1.988927,2.158687,1.672641,1.433214,0.153512,0.166862,-0.268215,44.7211,78.898,96.0563,92.6534,100.5615,77.9193,66.7657,7.1513,7.7732,-12.4947,0.5264,0.4705,0.5048,0.4776,0.4836,0.4843,0.5003,0.4628,0.4594,0.5319,0.5098,13.0,21.0,36.0,-155.0,-156.0,-156.0,-150.0,-137.0,-128.0,-114.0,-100.0,-73.0,-52.0,-37.0,0.99234758,55.665375706,12.251783445,34.64,1.0,8
45760.0,21.4676,-0.01602,0.001829,-0.007562,0.002175,-0.107581,0.079253,0.00046,0.063179,0.074206,-0.025224,-0.070312,5417.7377,5410.1317,31.59,26.61,-0.034862,-0.035286,-0.040367,-0.041886,-0.033375,-0.032952,-0.034284,-0.02997,-0.038392,-0.034751,-0.031668,0.784459,1.741531,2.177337,2.255411,2.288539,1.838041,1.77485,-0.199277,-0.221326,-0.30867,36.5416,81.1239,101.4245,105.0614,106.6046,85.6195,82.6759,-9.2827,-10.3098,-14.3785,0.5235,0.4702,0.504,0.4807,0.4836,0.4846,0.4981,0.4603,0.4616,0.5312,0.5068,14.0,24.0,32.0,-146.0,-148.0,-149.0,-145.0,-131.0,-121.0,-105.0,-89.0,-62.0,-43.0,-30.0,0.99427688,55.665364101,12.2516257,34.64,1.0,8
45770.0,21.4688,0.00394,-0.000141,-0.006366,-0.00029,-0.117012,0.05311,-0.004517,0.068101,0.057747,0.026812,-0.074391,5426.8044,5395.7646,31.62,26.59,-0.02665,-0.030834,-0.037365,-0.039466,-0.031194,-0.03081,-0.032055,-0.028376,-0.038489,-0.035291,-0.032761,0.915167,1.907086,2.506247,2.718501,3.08465,2.933612,2.447722,-0.393097,-0.608036,-0.87176,42.6277,88.8305,116.739,126.6256,143.6805,136.6453,114.0129,-18.3101,-28.3218,-40.6059,0.5261,0.4707,0.505,0.4754,0.4837,0.4866,0.4986,0.4612,0.4564,0.5265,0.5076,21.0,35.0,38.0,-169.0,-174.0,-177.0,-173.0,-152.0,-139.0,-118.0,-100.0,-69.0,-47.0,-31.0,0.99935387,55.665352486,12.251467902,34.612,1.0,8
45780.0,21.4737,0.01576,-0.00169,-0.006653,-0.003283,-0.096209,0.092379,0.009505,0.115637,0.073989,-0.111947,-0.11062,5440.2932,5413.1964,31.68,26.59,-0.022396,-0.031391,-0.039805,-0.043108,-0.035597,-0.035923,-0.037639,-0.033853,-0.043487,-0.040482,-0.03836,0.829586,1.726021,2.020952,1.91857,2.025575,1.657915,1.533033,0.166246,0.057825,-0.162037,38.6327,80.3784,94.113,89.3452,94.3283,77.2068,71.3912,7.7418,2.6928,-7.5458,0.5277,0.4751,0.5081,0.4814,0.485,0.4867,0.4999,0.4644,0.4574,0.5344,0.5093,13.0,21.0,34.0,-146.0,-147.0,-146.0,-141.0,-128.0,-120.0,-106.0,-91.0,-66.0,-46.0,-32.0,0.99543608,55.66534059,12.251310254,34.612,1.0,8
45790.0,21.4673,-0.0236,-0.001217,-0.006495,0.000495,-0.085852,0.105253,0.00964,0.047624,0.113164,0.019429,-0.052004,5459.821,5413.8243,31.68,26.6,-0.020294,-0.023453,-0.029562,-0.031517,-0.023314,-0.022868,-0.024058,-0.020256,-0.029279,-0.025856,-0.023168,0.688448,1.614653,2.118873,2.142454,2.452165,2.288374,1.858768,-0.152452,-0.222089,-0.444405,32.0696,75.2145,98.7022,99.8007,114.2278,106.598,86.5859,-7.1016,-10.3454,-20.7015,0.5276,0.4767,0.504,0.4814,0.4831,0.4875,0.5011,0.4646,0.4571,0.5314,0.5127,16.0,27.0,31.0,-143.0,-146.0,-147.0,-142.0,-126.0,-115.0,-99.0,-84.0,-59.0,-41.0,-27.0,0.99672122,55.6653285,12.251152598,34.491,1.0,8
45800.0,21.4659,0.01896,0.003092,-0.00656,0.00086,-0.16807,0.032325,-0.023003,0.081931,0.062125,0.086718,-0.094988,5444.9237,5363.9098,31.67,26.61,-0.018661,-0.021029,-0.026675,-0.028236,-0.019607,-0.018855,-0.020058,-0.016174,-0.026996,-0.023699,-0.021158,0.89865,2.07022,2.858606,3.252699,3.813487,3.604979,3.225314,-0.707722,-0.939754,-1.366705,41.8641,96.4424,133.1698,151.5289,177.6535,167.94,150.2531,-32.9696,-43.779,-63.6687,0.528,0.4788,0.5072,0.4817,0.4857,0.4881,0.5072,0.4704,0.4569,0.5345,0.5128,26.0,44.0,39.0,-178.0,-186.0,-190.0,-188.0,-161.0,-144.0,-119.0,-98.0,-63.0,-39.0,-24.0,0.99933936,55.66531616,12.250995023,34.491,1.0,8
45810.0,21.4688,-0.01841,-0.000712,-0.005673,-0.002367,-0.04332,0.169561,-0.003908,0.063422,0.223214,0.053822,-0.082714,5477.796,5443.0914,31.67,26.63,-0.026229,-0.033528,-0.041419,-0.044304,-0.036526,-0.036876,-0.038444,-0.034913,-0.044211,-0.041076,-0.039156,1.059321,1.924994,2.361011,2.389687,2.333902,2.036309,1.57911,0.241891,0.171958,-0.388278,49.3423,89.6646,109.974,111.3097,108.7113,94.8496,73.5536,11.2671,8.0097,-18.0857,0.529,0.4772,0.5083,0.4841,0.4932,0.4912,0.504,0.4668,0.4699,0.5357,0.5148,15.0,25.0,41.0,-174.0,-176.0,-175.0,-168.0,-153.0,-143.0,-127.0,-110.0,-80.0,-56.0,-39.0,0.99609877,55.665302682,12.250837796,34.405,1.0,8
45820.0,21.4588,-0.01066,-0.003879,-0.00629,0.001658,-0.141819,0.055107,-0.02468,0.067846,0.041636,0.00901,-0.068435,5435.5883,5373.5947,31.64,26.64,-0.017588,-0.018633,-0.024129,-0.025745,-0.017202,-0.016973,-0.018174,-0.014325,-0.02295,-0.019203,-0.016564,0.949916,1.79439,2.292177,2.48695,2.407206,2.135593,1.656386,-0.335091,-0.192154,-0.63352,44.267,83.6203,106.8176,115.8942,112.1781,99.5206,77.1892,-15.6155,-8.9546,-29.5226,0.5264,0.4768,0.5061,0.4808,0.4835,0.4877,0.5032,0.4675,0.4579,0.532,0.5121,15.0,25.0,36.0,-162.0,-166.0,-167.0,-164.0,-149.0,-139.0,-122.0,-105.0,-76.0,-55.0,-40.0,0.99535207,55.665288513,12.25068088,34.405,1.0,8
45830.0,21.4631,0.03537,0.002296,-0.005895,-4.8e-05,-0.164452,0.026888,-0.059845,0.087385,0.035959,0.044238,-0.100714,5405.4707,5396.5789,31.68,26.64,-0.025835,-0.029529,-0.036154,-0.038348,-0.030093,-0.029852,-0.031478,-0.027645,-0.036728,-0.033405,-0.03085,1.005112,1.747235,2.176477,2.335135,2.521716,1.967568,1.614381,-0.280692,-0.395007,-0.670762,46.8297,81.4064,101.4054,108.7975,117.4906,91.672,75.2165,-13.0779,-18.404,-31.2518,0.5259,0.4768,0.5053,0.479,0.4871,0.486,0.4991,0.4616,0.4628,0.5327,0.511,14.0,24.0,37.0,-163.0,-167.0,-169.0,-166.0,-151.0,-141.0,-125.0,-109.0,-81.0,-60.0,-45.0,0.99623734,55.665274092,12.250523971,34.581,1.1,7
45840.0,21.471,-0.03677,0.001353,-0.007263,-0.003717,0.061816,0.220448,0.01006,0.035555,0.197635,-0.047894,-0.023286,5500.9751,5481.3868,31.68,26.63,-0.053845,-0.062839,-0.071047,-0.073867,-0.066121,-0.066021,-0.067803,-0.064186,-0.077755,-0.074899,-0.072899,1.523958,2.877161,3.776102,3.968683,4.560059,4.159582,3.898862,-1.279979,-1.500045,-1.786699,70.9776,134.0025,175.8702,184.8396,212.3827,193.7306,181.5877,-59.6144,-69.8639,-83.2147,0.5257,0.4713,0.5046,0.481,0.4841,0.4904,0.4952,0.4618,0.4704,0.5329,0.5057,31.0,51.0,61.0,-246.0,-258.0,-265.0,-265.0,-234.0,-214.0,-184.0,-157.0,-111.0,-76.0,-50.0,0.99917633,55.665259408,12.250367277,34.581,1.1,7
45850.0,21.4608,0.00555,0.000393,-0.005365,0.001783,-0.249934,-0.049343,-0.030474,0.090691,-0.035649,0.021982,-0.105652,5337.1025,5369.5104,31.66,26.6,-0.025056,-0.02575,-0.031017,-0.032555,-0.024169,-0.023563,-0.025021,-0.020972,-0.030422,-0.026773,-0.024116,1.124794,2.095591,2.619906,2.630248,2.902175,2.358025,2.063194,-0.81123,-0.784608,-1.235302,52.4115,97.6472,122.0784,122.5604,135.2312,109.8757,96.1376,-37.8005,-36.56,-57.5607,0.5228,0.4732,0.501,0.4789,0.4816,0.4838,0.499,0.4632,0.4589,0.5307,0.5091,17.0,29.0,45.0,-176.0,-184.0,-188.0,-187.0,-170.0,-158.0,-139.0,-121.0,-88.0,-63.0,-43.0,0.99656812,55.665244826,12.250210405,34.72,1.1,7
45860.0,21.4624,-0.01871,-0.000929,-0.006822,-0.002066,-0.076029,0.149114,0.042676,0.061183,0.18731,0.014217,-0.07738,5439.6703,5439.7434,31.6,26.58,-0.038384,-0.045209,-0.052692,-0.055124,-0.047053,-0.047062,-0.048636,-0.044933,-0.056644,-0.05338,-0.051402,1.050534,2.109907,2.896044,3.170263,3.40552,3.074715,2.762803,-1.094331,-1.064764,-1.61138,48.9477,98.3072,134.9358,147.7125,158.6739,143.2607,128.7277,-50.9883,-49.6107,-75.0793,0.5255,0.4742,0.5051,0.48,0.4857,0.4876,0.4957,0.4604,0.4643,0.5329,0.5035,22.0,37.0,44.0,-176.0,-186.0,-192.0,-192.0,-169.0,-154.0,-132.0,-111.0,-76.0,-50.0,-32.0,0.99831802,55.665230611,12.250053386,34.72,1.1,7
45870.0,21.4513,-0.00029,-0.002736,-0.006741,0.002489,-0.134926,0.053398,-0.009359,0.05156,0.107106,0.11221,-0.059291,5449.2322,5382.3258,31.61,26.62,-0.030878,-0.030366,-0.035127,-0.03655,-0.027954,-0.02731,-0.028531,-0.024702,-0.033978,-0.030403,-0.027454,1.19522,2.255864,2.68848,2.811408,3.019419,2.654616,2.085467,-0.839411,-0.951651,-1.208374,55.7177,105.1619,125.3292,131.0598,140.7566,123.7506,97.2185,-39.1309,-44.3632,-56.3309,0.526,0.4723,0.5029,0.4777,0.4825,0.4834,0.498,0.4607,0.4586,0.5287,0.5072,18.0,31.0,47.0,-191.0,-199.0,-203.0,-202.0,-184.0,-171.0,-151.0,-132.0,-98.0,-71.0,-51.0,0.99813107,55.665216193,12.249896369,34.699,1.1,7
45880.0,21.4542,0.01735,0.005367,-0.004296,0.001951,-0.168797,0.027178,-0.046873,0.100229,0.018934,0.030156,-0.100528,5379.7704,5444.5827,31.68,26.66,-0.031065,-0.031623,-0.036672,-0.038134,-0.029568,-0.028686,-0.029674,-0.02558,-0.036483,-0.032745,-0.02985,0.987398,2.084728,2.63975,2.81208,3.339251,3.25257,2.993063,-1.381776,-1.278235,-1.509482,46.0236,97.1713,123.0414,131.0738,155.6458,151.6055,139.5096,-64.4059,-59.5798,-70.3584,0.5246,0.4768,0.5041,0.4785,0.484,0.4848,0.5015,0.4655,0.4606,0.5326,0.5078,24.0,39.0,42.0,-166.0,-176.0,-183.0,-187.0,-163.0,-148.0,-126.0,-107.0,-74.0,-50.0,-32.0,0.99927414,55.665201608,12.249739419,34.699,1.1,7
45890.0,21.4594,-0.007,-0.000212,-0.005488,-0.001358,-0.045288,0.147956,-0.016049,0.053311,0.147656,-0.042823,-0.062451,5465.5921,5453.5837,31.67,26.62,-0.024418,-0.029917,-0.03694,-0.03946,-0.031548,-0.03144,-0.032734,-0.028676,-0.040709,-0.037372,-0.034932,1.260649,2.371162,2.863197,2.876345,3.125961,3.016292,3.001807,-1.405006,-1.371488,-1.560087,58.7458,110.4954,133.4241,134.0368,145.6688,140.5583,139.8833,-65.4728,-63.9109,-72.6996,0.5256,0.4741,0.5057,0.478,0.4818,0.4862,0.4999,0.4595,0.4624,0.5303,0.5064,23.0,38.0,51.0,-187.0,-198.0,-204.0,-210.0,-186.0,-172.0,-151.0,-131.0,-95.0,-65.0,-44.0,0.99950988,55.665186775,12.249582452,34.627,1.1,7
45900.0,21.4623,0.02793,-0.003473,-0.007663,-0.000605,-0.143479,0.033769,-0.007561,0.079942,0.02204,-0.042836,-0.083053,5452.0632,5386.3584,31.73,26.57,-0.013262,-0.017839,-0.024321,-0.026528,-0.018267,-0.017583,-0.018639,-0.015095,-0.027103,-0.024036,-0.021226,0.965906,2.172983,2.757871,3.009303,3.725615,3.792004,3.201031,-1.419815,-1.72841,-1.655423,45.0047,101.2463,128.4981,140.2132,173.5885,176.6818,149.1464,-66.1538,-80.5322,-77.1315,0.5232,0.4709,0.5064,0.4807,0.4787,0.4817,0.4982,0.4595,0.4535,0.5255,0.5082,26.0,43.0,42.0,-175.0,-187.0,-194.0,-198.0,-172.0,-154.0,-131.0,-110.0,-76.0,-52.0,-34.0,0.99924573,55.665171515,12.249425908,34.627,1.1,7
45910.0,21.4663,-0.01636,0.000856,-0.00762,0.000541,-0.083398,0.12386,0.05044,0.051174,0.143372,0.007879,-0.056708,5441.9483,5449.4147,31.77,26.57,-0.028053,-0.030917,-0.036852,-0.038516,-0.030101,-0.029286,-0.030526,-0.026321,-0.037755,-0.03457,-0.031716,0.864516,1.925163,2.707264,2.939408,3.614054,3.398746,3.370591,-1.053658,-1.359398,-1.414614,40.2732,89.6832,126.1171,136.9315,168.3597,158.3296,157.018,-49.0844,-63.3272,-65.8994,0.5249,0.468,0.503,0.4774,0.481,0.4833,0.4967,0.4631,0.4558,0.5285,0.5064,27.0,43.0,38.0,-166.0,-176.0,-181.0,-181.0,-155.0,-138.0,-116.0,-96.0,-64.0,-41.0,-26.0,0.99901865,55.66515599,12.249269445,34.627,1.1,7
45920.0,21.4724,0.02274,0.000726,-0.007763,-0.000835,-0.11721,0.081155,0.007593,0.059431,0.140853,0.070179,-0.077239,5447.6964,5400.0835,31.87,26.59,-0.024694,-0.029943,-0.036693,-0.039038,-0.030651,-0.030234,-0.03128,-0.02742,-0.039033,-0.03566,-0.03312,0.686245,1.761996,2.274839,2.681224,3.162877,3.257704,2.998628,-1.154681,-1.137742,-1.305453,31.9594,82.0586,105.9424,124.8683,147.2995,151.7158,139.6502,-53.7751,-52.9862,-60.7967,0.5263,0.4709,0.5023,0.4725,0.4803,0.4809,0.4972,0.4614,0.451,0.5265,0.5077,24.0,39.0,32.0,-141.0,-149.0,-155.0,-158.0,-134.0,-119.0,-98.0,-81.0,-53.0,-33.0,-20.0,0.99964435,55.665139981,12.249112941,34.618,1.1,7
45930.0,21.4738,-0.00403,0.00083,-0.009255,0.0003,-0.121768,0.068853,0.028185,0.056638,0.094817,0.016352,-0.071578,5397.6545,5450.27,31.86,26.6,-0.019879,-0.02319,-0.029088,-0.030997,-0.022555,-0.022033,-0.023292,-0.018967,-0.030586,-0.026836,-0.023926,0.857177,2.112265,2.721981,3.011592,3.427096,3.212089,3.321092,-1.216018,-0.938729,-0.909246,39.9173,98.3647,126.7581,140.2449,159.5942,149.5817,154.6578,-56.628,-43.715,-42.3421,0.5219,0.4642,0.5015,0.4758,0.4829,0.481,0.4937,0.4554,0.4583,0.5252,0.5053,26.0,42.0,42.0,-177.0,-184.0,-189.0,-191.0,-165.0,-149.0,-127.0,-108.0,-75.0,-50.0,-33.0,0.99666753,55.665123662,12.24895672,34.618,1.1,7
45940.0,21.4781,0.00976,-0.001048,-0.011833,-0.005191,-0.10803,0.101615,0.122035,0.067147,0.098928,-0.16454,-0.085062,5397.8919,5476.6305,31.87,26.6,-0.021543,-0.033585,-0.043053,-0.046202,-0.038528,-0.038148,-0.039534,-0.035934,-0.050629,-0.047475,-0.045489,0.784864,1.751201,2.762375,3.10414,4.198866,4.322706,4.171048,-1.632,-1.402599,-1.475825,36.5425,81.5342,128.6135,144.5258,195.4952,201.261,194.2,-75.9844,-65.3037,-68.713,0.5189,0.4671,0.5002,0.4749,0.4767,0.4809,0.4908,0.4558,0.4569,0.5239,0.5015,33.0,53.0,33.0,-160.0,-170.0,-177.0,-182.0,-149.0,-129.0,-104.0,-83.0,-52.0,-31.0,-19.0,0.99904935,55.665107084,12.248800517,34.655,1.1,7
45950.0,21.4701,-0.02045,-0.003525,-0.013839,0.004709,-0.127258,0.012703,0.119925,0.07168,-0.022627,-0.205811,-0.045112,5381.658,5425.6819,31.9,26.6,-0.024807,-0.021136,-0.02483,-0.025429,-0.016476,-0.01542,-0.016176,-0.011628,-0.020562,-0.016555,-0.013161,0.842698,1.623828,2.208157,2.343046,2.626241,2.536686,2.491898,-0.824988,-0.731889,-0.882205,39.2499,75.6321,102.8481,109.1307,122.321,118.1498,116.0638,-38.425,-34.0888,-41.09,0.5241,0.4695,0.5044,0.4756,0.4785,0.4838,0.4922,0.4544,0.458,0.5253,0.5039,20.0,32.0,35.0,-143.0,-149.0,-152.0,-153.0,-133.0,-121.0,-104.0,-89.0,-62.0,-42.0,-27.0,0.99883175,55.665090096,12.248644584,34.655,1.1,7
45960.0,21.476,0.00725,0.004944,-0.012053,-0.000394,-0.197489,0.010167,0.116952,0.091935,0.050915,-0.082684,-0.108022,5307.2518,5448.7231,31.8,26.61,-0.033605,-0.037957,-0.044909,-0.047128,-0.038918,-0.038726,-0.039968,-0.036101,-0.045796,-0.042743,-0.039617,0.921398,1.513111,2.008327,2.163159,2.346415,2.203472,1.908736,-0.486856,-0.841064,-0.498815,42.9037,70.456,93.515,100.7246,109.2576,102.6017,88.8777,-22.6698,-39.163,-23.2267,0.5203,0.4692,0.5035,0.4755,0.4804,0.4818,0.4957,0.458,0.4597,0.5278,0.5042,16.0,26.0,33.0,-151.0,-155.0,-158.0,-157.0,-142.0,-131.0,-115.0,-101.0,-77.0,-59.0,-44.0,0.99780914,55.665072743,12.248488556,34.746,1.1,7
45970.0,21.4807,0.02026,-6.5e-05,-0.012639,-9.7e-05,-0.032375,0.182586,0.170272,0.06235,0.180443,-0.146017,-0.064462,5421.3297,5481.6341,31.71,26.62,-0.029618,-0.033511,-0.039996,-0.041985,-0.033685,-0.033374,-0.03459,-0.03098,-0.040791,-0.037305,-0.034787,0.938414,1.823108,2.45989,2.658414,2.914831,2.773035,2.195354,-0.418043,-0.370827,-0.682634,43.6864,84.8719,114.5163,123.7583,135.6954,129.0943,102.2013,-19.4613,-17.2633,-31.7789,0.5182,0.467,0.5015,0.476,0.4799,0.4828,0.4908,0.4555,0.4607,0.5285,0.5011,19.0,32.0,38.0,-171.0,-176.0,-178.0,-174.0,-155.0,-142.0,-122.0,-104.0,-75.0,-53.0,-37.0,0.99752861,55.665054953,12.248332748,34.746,1.1,7
45980.0,21.4797,-0.00086,-0.000842,-0.0111,-0.001611,-0.081838,0.141943,0.122704,0.064463,0.206344,-0.029532,-0.092127,5421.0097,5436.8565,31.64,26.61,-0.023658,-0.02974,-0.037174,-0.039425,-0.031297,-0.03086,-0.03189,-0.027806,-0.040397,-0.037173,-0.034746,1.112202,1.933875,2.756348,3.007145,3.615565,3.787282,3.811856,-1.081679,-1.144439,-1.317819,51.7793,90.0328,128.3236,139.9995,168.325,176.3193,177.4634,-50.3583,-53.2801,-61.3519,0.5226,0.4674,0.5026,0.4733,0.4786,0.4803,0.4947,0.458,0.4564,0.5285,0.5026,31.0,48.0,42.0,-185.0,-193.0,-199.0,-198.0,-167.0,-150.0,-127.0,-107.0,-74.0,-49.0,-32.0,0.99931792,55.665036562,12.248176935,34.75,1.1,7
