Chainage [m],Driving Speed [m/s],Driving Accl [m/s²],GyroRoll [rad/s],GyroYaw [rad/s],GyroPitch [rad/s],AcclLoad [m/s�],AcclVerti 1.9 [m/s²],AcclTrans 1.9 [m/s²],AcclHoris 1.9 [m/s²],AcclVerti 2.0 [m/s²],AcclTrans 2.0 [m/s²],AcclHoris 2.0 [m/s²],Strain Gauge Left [kg],Strain Gauge Right [kg],Temp Road [°C],Temp Air [°C],Doppler 3.080 [m/s],Doppler 1.500 [m/s],Doppler 0.900 [m/s],Doppler 0.600 [m/s],Doppler 0.450 [m/s],Doppler 0.300 [m/s],Doppler 0.215 [m/s],Doppler 0.130 [m/s],Doppler -0.200 [m/s],Doppler -0.300 [m/s],Doppler -0.450 [m/s],DeflVel 1.500 [mm/s],DeflVel 0.900 [mm/s],DeflVel 0.600 [mm/s],DeflVel 0.450 [mm/s],DeflVel 0.300 [mm/s],DeflVel 0.215 [mm/s],DeflVel 0.130 [mm/s],DeflVel -0.200 [mm/s],DeflVel -0.300 [mm/s],DeflVel -0.450 [mm/s],Slope 1.500 [µm/m],Slope 0.900 [µm/m],Slope 0.600 [µm/m],Slope 0.450 [µm/m],Slope 0.300 [µm/m],Slope 0.215 [µm/m],Slope 0.130 [µm/m],Slope -0.200 [µm/m],Slope -0.300 [µm/m],Slope -0.450 [µm/m],DoppValidity 3.080 ,DoppValidity 1.500 ,DoppValidity 0.900 ,DoppValidity 0.600 ,DoppValidity 0.450 ,DoppValidity 0.300 ,DoppValidity 0.215 ,DoppValidity 0.130 ,DoppValidity -0.200 ,DoppValidity -0.300 ,DoppValidity -0.450 ,SCI200 [µm],SCI300 [µm],SCISUB [µm],D-450 [µm],D-300 [µm],D-200 [µm],D0 [µm],D200 [µm],D300 [µm],D450 [µm],D600 [µm],D900 [µm],D1200 [µm],D1500 [µm],Goodness of fit,Latitude [dd.dddd],Longitude [dd.dddd],Height [m],DOP,Satellites
9300.0,20.6966,0.06998,0.010842,0.035825,0.008029,-0.299101,-0.093381,-0.466522,-0.052598,-0.086963,0.481891,0.037954,5302.7645,5337.5059,35.7,25.63,-0.045138,-0.036466,-0.037286,-0.036269,-0.026696,-0.024799,-0.025285,-0.021111,-0.030175,-0.026905,-0.023326,0.410497,1.725553,2.806348,3.344953,3.964281,3.819361,3.265682,-1.542619,-2.394967,-2.754968,19.834,83.3738,135.5947,161.6185,191.5426,184.5405,157.7883,-74.5349,-115.7179,-133.1121,0.5123,0.4705,0.4909,0.4677,0.481,0.464,0.4914,0.456,0.4359,0.5104,0.4928,28.0,46.0,28.0,-137.0,-156.0,-166.0,-167.0,-139.0,-121.0,-94.0,-71.0,-39.0,-21.0,-11.0,0.99974797,55.713783942,12.113193975,13.444,1.1,8
9310.0,20.7412,0.08438,0.003959,0.034738,-0.005929,-0.090455,0.166156,-0.383797,-0.06541,0.195618,0.420913,0.040726,5440.0852,5410.3086,35.7,25.62,-0.058765,-0.072364,-0.081635,-0.084785,-0.077441,-0.077312,-0.079189,-0.076172,-0.08967,-0.087741,-0.086538,0.173248,1.423479,2.525668,2.909198,3.851367,3.502584,2.968063,-1.662,-2.469389,-3.121725,8.3529,68.6306,121.7707,140.262,185.6871,168.871,143.1,-80.1305,-119.0574,-150.5086,0.5115,0.4712,0.4924,0.4684,0.4811,0.4659,0.49,0.4539,0.4449,0.5123,0.4865,25.0,43.0,20.0,-109.0,-130.0,-140.0,-142.0,-117.0,-99.0,-74.0,-54.0,-27.0,-14.0,-7.0,0.99852285,55.713866204,12.113128794,13.661,1.1,8
9320.0,20.7589,0.03908,0.004447,0.030106,0.004637,-0.124263,0.075935,-0.3351,-0.069546,0.07436,0.344311,0.052694,5465.0371,5367.6765,35.82,25.58,-0.046165,-0.042955,-0.045991,-0.045918,-0.036944,-0.035476,-0.036343,-0.032406,-0.042209,-0.039365,-0.036591,0.297904,1.443204,2.597178,3.016984,3.710003,3.47312,2.955416,-1.466711,-2.420968,-3.092836,14.3506,69.522,125.1113,145.3342,178.7183,167.3071,142.3683,-70.6544,-116.6229,-148.9881,0.5156,0.4744,0.4944,0.4725,0.4848,0.4632,0.4865,0.4519,0.4365,0.5125,0.4919,25.0,42.0,23.0,-117.0,-137.0,-147.0,-147.0,-122.0,-105.0,-80.0,-59.0,-31.0,-16.0,-9.0,0.99946542,55.713949235,12.11306646,13.661,1.1,8
9330.0,20.7908,0.03758,-0.001306,0.027469,0.000681,-0.129928,0.013728,-0.276502,-0.014965,0.013312,0.280618,0.016964,5421.4056,5404.7103,35.88,25.58,-0.052106,-0.055178,-0.060634,-0.061868,-0.0534,-0.052651,-0.054205,-0.050497,-0.061196,-0.058571,-0.056129,0.250186,1.35292,2.385406,2.878355,3.444674,2.856972,2.438614,-1.568105,-2.352275,-2.768088,12.0335,65.073,114.7337,138.4436,165.6825,137.4151,117.2928,-75.423,-113.1401,-133.1399,0.5142,0.4761,0.4904,0.4726,0.4865,0.4672,0.487,0.4507,0.4436,0.5103,0.4916,20.0,35.0,20.0,-97.0,-116.0,-125.0,-129.0,-109.0,-94.0,-71.0,-52.0,-26.0,-12.0,-6.0,0.99908459,55.714032885,12.11300651,13.847,1.1,8
9340.0,20.8168,0.07451,0.017022,0.029462,-0.001572,-0.150823,0.05985,-0.289439,-0.030744,0.055059,0.269738,0.015286,5290.3767,5510.0499,35.83,25.58,-0.073285,-0.080011,-0.086765,-0.088388,-0.080111,-0.07942,-0.080981,-0.077208,-0.09033,-0.087778,-0.085826,0.089071,1.241349,2.561257,3.189873,4.035223,3.632583,3.466258,-2.209427,-2.844265,-3.414603,4.2788,59.632,123.0379,153.2354,193.8444,174.5023,166.5124,-106.1366,-136.633,-164.031,0.5149,0.4717,0.4945,0.4726,0.4865,0.469,0.484,0.4492,0.457,0.5158,0.49,29.0,48.0,17.0,-102.0,-126.0,-138.0,-142.0,-113.0,-94.0,-68.0,-47.0,-21.0,-9.0,-4.0,0.99899627,55.714117302,12.112948775,13.847,1.1,8
9350.0,20.8398,0.02935,-0.000955,0.023891,0.002503,-0.103068,0.120882,-0.071995,-0.032598,0.093311,0.035429,0.029705,5403.2796,5422.0616,36.04,25.61,-0.044673,-0.045062,-0.049046,-0.049526,-0.040509,-0.039115,-0.039877,-0.036056,-0.048894,-0.046161,-0.043346,-0.063734,1.399439,2.636914,3.384845,4.320991,4.371983,3.902796,-2.821594,-3.684644,-4.002828,-3.0583,67.1522,126.5325,162.4221,207.3431,209.79,187.276,-135.3944,-176.808,-192.0761,0.5114,0.4738,0.4919,0.4732,0.4878,0.4681,0.4901,0.4511,0.4453,0.517,0.4884,33.0,54.0,18.0,-103.0,-131.0,-147.0,-154.0,-121.0,-100.0,-72.0,-50.0,-23.0,-10.0,-5.0,0.99921952,55.714202125,12.11289313,14.113,1.1,8
9360.0,20.8513,0.03454,0.000274,0.025972,0.001699,-0.197447,0.00028,-0.156018,0.056824,0.077623,0.260361,-0.084891,5399.3257,5338.8332,35.96,25.65,-0.019214,-0.020909,-0.025373,-0.026125,-0.017396,-0.016366,-0.017234,-0.013417,-0.025619,-0.023166,-0.020618,-0.084064,1.385124,2.594729,3.170419,3.864209,3.879916,3.473651,-2.342813,-3.405691,-3.870093,-4.0316,66.4286,124.4397,152.049,185.3222,186.0754,166.5915,-112.3581,-163.3323,-185.6044,0.5146,0.4744,0.4956,0.4717,0.4818,0.4588,0.4885,0.4532,0.4302,0.5119,0.4971,30.0,49.0,20.0,-104.0,-131.0,-145.0,-149.0,-119.0,-101.0,-75.0,-54.0,-26.0,-12.0,-6.0,0.99889672,55.714286923,12.112838886,14.113,1.1,8
9370.0,20.8701,0.00582,3e-05,0.029098,-0.00066,-0.035164,0.154533,-0.192219,0.002693,0.152192,0.236452,-0.00129,5394.2057,5470.5774,35.83,25.64,-0.041804,-0.04693,-0.052923,-0.054439,-0.046032,-0.045543,-0.046865,-0.043443,-0.055738,-0.053227,-0.051312,0.295994,1.700876,2.870401,3.478108,3.988203,3.753517,3.150763,-1.970589,-2.743363,-3.489899,14.1827,81.4981,137.5363,166.6549,191.0963,179.8512,150.97,-94.4215,-131.4493,-167.2198,0.5127,0.4718,0.4926,0.4711,0.4817,0.4641,0.4889,0.4532,0.4404,0.5136,0.4924,26.0,45.0,25.0,-123.0,-146.0,-158.0,-161.0,-135.0,-116.0,-89.0,-66.0,-34.0,-17.0,-8.0,0.99953953,55.714372033,12.112786425,14.203,1.1,8
9380.0,20.8713,0.03503,-3.6e-05,0.030328,0.002652,-0.212569,0.004285,-0.217494,0.049026,-0.013529,0.170416,-0.059365,5371.8607,5342.3333,35.67,25.57,-0.015745,-0.015545,-0.019718,-0.020185,-0.011497,-0.010214,-0.011208,-0.007333,-0.018535,-0.016065,-0.013146,0.439851,1.707879,2.944682,3.339969,4.152845,3.965468,3.536007,-1.579365,-2.723248,-2.961526,21.0745,81.8292,141.0879,160.0272,198.9743,189.9966,169.4199,-75.6718,-130.4784,-141.8949,0.515,0.4733,0.4898,0.4737,0.4794,0.4615,0.4925,0.4574,0.4247,0.5096,0.4997,30.0,49.0,28.0,-139.0,-160.0,-171.0,-171.0,-142.0,-122.0,-95.0,-72.0,-40.0,-22.0,-12.0,0.99928003,55.714457278,12.112735696,14.203,1.1,8
9390.0,20.8838,0.00756,-0.009719,0.032693,0.002518,-0.13819,0.053093,-0.246231,0.049157,0.043084,0.189394,-0.044556,5450.9977,5303.0268,35.66,25.54,-0.01166,-0.011892,-0.016164,-0.016695,-0.007682,-0.006292,-0.007059,-0.002972,-0.015622,-0.012879,-0.009991,0.194332,1.43742,2.651333,3.387034,4.327408,4.380503,4.173049,-2.335972,-3.192305,-3.439192,9.3054,68.8295,126.9566,162.1849,207.2138,209.7563,199.8225,-111.8558,-152.8605,-164.6825,0.5172,0.4722,0.4919,0.4723,0.4789,0.4605,0.4915,0.4563,0.4244,0.5088,0.4962,35.0,56.0,21.0,-118.0,-143.0,-156.0,-160.0,-125.0,-104.0,-76.0,-55.0,-27.0,-13.0,-6.0,0.99978602,55.714542926,12.112687145,14.203,1.1,8
9400.0,20.8965,0.04821,-0.002254,0.036141,0.001683,-0.20577,-0.02195,-0.392588,0.058702,-0.010416,0.426766,-0.076912,5461.9519,5239.0169,35.73,25.57,-0.01685,-0.017792,-0.022533,-0.023544,-0.014917,-0.014217,-0.015234,-0.011458,-0.022447,-0.020063,-0.017727,0.769725,2.029794,3.00863,3.476342,3.850143,3.72353,3.273071,-1.296773,-2.431831,-3.106403,36.8351,97.1357,143.9778,166.3602,184.2484,178.1893,156.6326,-62.057,-116.3752,-148.6568,0.5146,0.4691,0.4913,0.4657,0.4771,0.4595,0.4919,0.4564,0.4259,0.51,0.5006,28.0,46.0,38.0,-163.0,-184.0,-193.0,-191.0,-163.0,-145.0,-119.0,-95.0,-59.0,-36.0,-22.0,0.99994879,55.714628842,12.112640516,14.203,1.1,8
9410.0,20.926,0.05757,0.005263,0.039039,-0.003094,-0.128417,0.064959,-0.512235,0.077676,0.087156,0.548731,-0.09731,5422.3987,5370.6708,35.78,25.58,-0.042435,-0.051244,-0.058899,-0.061184,-0.053163,-0.053075,-0.054524,-0.051241,-0.064005,-0.061798,-0.060266,0.457641,1.676077,2.813109,3.377044,3.851884,3.699177,3.15312,-1.615121,-2.458404,-3.230201,21.8695,80.0956,134.4315,161.3806,184.072,176.7745,150.6798,-77.1826,-117.481,-154.3633,0.5132,0.473,0.4922,0.4721,0.4808,0.4626,0.4907,0.4531,0.4351,0.5098,0.493,27.0,44.0,28.0,-132.0,-153.0,-163.0,-164.0,-137.0,-120.0,-93.0,-71.0,-39.0,-22.0,-12.0,0.99981157,55.714715167,12.112596376,14.203,1.1,8
9420.0,20.9311,-0.0193,0.000937,0.037052,0.000363,-0.021925,0.237701,-0.342634,0.072114,0.254571,0.370021,-0.086411,5502.3283,5380.2653,35.88,25.58,-0.037524,-0.040876,-0.045896,-0.046791,-0.038156,-0.036986,-0.038082,-0.034125,-0.048715,-0.046245,-0.044169,0.468727,2.264347,3.756983,4.415255,5.453143,5.359115,5.191022,-2.547179,-3.474841,-4.22575,22.3938,108.181,179.4929,210.9423,260.5282,256.036,248.0052,-121.6935,-166.0133,-201.8886,0.5147,0.4718,0.4921,0.4731,0.488,0.4669,0.4864,0.4522,0.4416,0.5107,0.4932,44.0,70.0,35.0,-179.0,-208.0,-222.0,-224.0,-180.0,-154.0,-119.0,-89.0,-47.0,-24.0,-12.0,0.99954837,55.714801975,12.112555172,14.11,1.1,8
9430.0,20.93,0.01076,0.000932,0.03652,0.001531,-0.175676,-0.00538,-0.456089,0.086503,0.019608,0.534075,-0.098291,5467.3092,5242.3491,35.94,25.58,-0.034948,-0.036051,-0.040429,-0.041404,-0.032664,-0.031661,-0.032669,-0.029001,-0.04154,-0.039103,-0.036965,0.886819,2.631169,3.696421,4.286313,4.982226,4.877911,4.322918,-1.749951,-2.827337,-3.691302,42.3707,125.7127,176.6086,204.7926,238.0421,233.0581,206.5415,-83.6096,-135.0853,-176.364,0.5137,0.4694,0.4889,0.4692,0.4833,0.4653,0.4888,0.455,0.4379,0.5122,0.4956,37.0,60.0,47.0,-208.0,-232.0,-243.0,-241.0,-204.0,-181.0,-148.0,-118.0,-74.0,-45.0,-27.0,0.99974687,55.714889153,12.112516837,14.11,1.1,8
9440.0,20.9364,0.01141,-0.00476,0.033789,0.001869,-0.192964,0.023032,-0.304541,0.100364,0.01726,0.29421,-0.106796,5455.7022,5281.1083,35.8,25.58,-0.03131,-0.032034,-0.036426,-0.037173,-0.028493,-0.027626,-0.028881,-0.025321,-0.036523,-0.034163,-0.031937,0.737088,2.265765,3.45871,3.934938,4.445148,4.064891,3.37098,-1.473344,-2.662268,-3.489772,35.2061,108.2215,165.201,187.9475,212.317,194.1545,161.0107,-70.3724,-127.1599,-166.6847,0.5107,0.473,0.493,0.4719,0.4783,0.4665,0.489,0.4528,0.4328,0.5115,0.4925,29.0,49.0,40.0,-175.0,-198.0,-208.0,-207.0,-178.0,-158.0,-128.0,-101.0,-61.0,-36.0,-21.0,0.99970158,55.714976754,12.112481299,13.939,1.1,8
9450.0,20.9425,0.04056,0.00392,0.03497,0.000481,-0.185142,-0.001961,-0.423306,0.153713,-0.017895,0.360097,-0.166422,5419.5567,5309.2504,35.94,25.59,-0.032338,-0.035452,-0.040814,-0.041951,-0.033407,-0.032722,-0.033825,-0.030311,-0.04238,-0.03994,-0.037945,0.517784,1.906463,3.126909,3.674409,4.211011,4.101469,3.480667,-1.765765,-2.735607,-3.584005,24.724,91.0331,149.309,175.452,201.0746,195.844,166.2009,-84.3148,-130.6245,-171.1352,0.5135,0.4727,0.4941,0.4697,0.4802,0.4649,0.4906,0.454,0.4372,0.5115,0.4923,30.0,49.0,31.0,-148.0,-171.0,-182.0,-183.0,-153.0,-134.0,-105.0,-80.0,-45.0,-25.0,-14.0,0.99977793,55.715064693,12.112448364,13.939,1.1,8
9460.0,20.9537,0.00313,0.003708,0.032011,0.002996,-0.115069,0.088748,-0.290545,0.098424,0.082779,0.294179,-0.101532,5447.5728,5337.5208,36.06,25.63,-0.044523,-0.043765,-0.047589,-0.047885,-0.038765,-0.037586,-0.038444,-0.034462,-0.046726,-0.044133,-0.041028,0.395712,1.814692,3.123103,3.866219,4.521059,4.44427,4.076655,-2.186491,-3.253718,-3.367294,18.8851,86.605,149.0481,184.5128,215.7646,212.0999,194.5557,-104.3489,-155.2816,-160.7019,0.5154,0.4723,0.4969,0.4761,0.4858,0.4669,0.4906,0.4535,0.4403,0.5137,0.4928,33.0,55.0,28.0,-142.0,-166.0,-179.0,-183.0,-150.0,-128.0,-98.0,-73.0,-39.0,-20.0,-10.0,0.99973195,55.715152917,12.112418124,13.733,1.1,8
9470.0,20.9653,0.03853,-0.006217,0.029948,-0.001347,-0.208761,0.022215,-0.248174,0.168058,0.055969,0.258586,-0.196487,5463.0602,5268.5337,36.0,25.65,-0.017567,-0.023632,-0.030211,-0.031743,-0.023299,-0.022834,-0.023889,-0.020331,-0.034155,-0.03219,-0.029943,0.469395,1.749132,3.127014,3.840193,4.431497,4.527981,4.101559,-2.286162,-3.551169,-3.874472,22.3891,83.4297,149.1517,183.1687,211.3726,215.9747,195.6353,-109.0449,-169.3829,-184.8037,0.5136,0.4719,0.4928,0.4719,0.4839,0.4618,0.4889,0.4574,0.4305,0.5123,0.4967,34.0,56.0,28.0,-139.0,-166.0,-180.0,-183.0,-149.0,-127.0,-97.0,-72.0,-38.0,-20.0,-10.0,0.99992916,55.715241404,12.112390525,13.733,1.1,8
9480.0,20.9623,-0.01824,-0.000902,0.02999,0.00447,-0.086861,0.138984,-0.249371,0.145782,0.17671,0.35675,-0.15416,5494.3781,5323.8808,35.93,25.57,-0.032874,-0.029589,-0.03243,-0.032281,-0.022881,-0.021318,-0.022006,-0.017806,-0.030279,-0.027693,-0.024629,0.681368,2.214604,3.52706,4.324987,5.140579,5.10813,4.828709,-2.135151,-3.363133,-3.745784,32.5045,105.647,168.2573,206.3222,245.2298,243.6818,230.3521,-101.8567,-160.4372,-178.6915,0.516,0.4751,0.4984,0.4743,0.4842,0.4672,0.4914,0.4547,0.4404,0.5137,0.493,40.0,65.0,38.0,-183.0,-209.0,-222.0,-222.0,-182.0,-157.0,-124.0,-95.0,-55.0,-31.0,-17.0,0.99986984,55.715330106,12.112365103,13.469,1.1,8
9490.0,20.9641,-0.02435,-0.00995,0.031793,-0.00094,-0.133036,0.026698,-0.339845,0.169933,0.007008,0.345733,-0.16926,5565.9574,5229.9561,35.83,25.51,-0.0322,-0.037518,-0.043824,-0.045663,-0.037297,-0.036935,-0.038176,-0.034529,-0.04703,-0.044418,-0.042392,0.620589,1.922961,2.865945,3.438049,3.861965,3.735157,3.360768,-1.850458,-2.512302,-3.122896,29.6025,91.7264,136.7074,163.9971,184.2181,178.1693,160.3107,-88.268,-119.8384,-148.9641,0.5126,0.4717,0.4917,0.4686,0.4822,0.4628,0.4935,0.4585,0.4325,0.5112,0.4976,28.0,46.0,33.0,-144.0,-165.0,-176.0,-178.0,-150.0,-132.0,-106.0,-83.0,-49.0,-28.0,-16.0,0.99977556,55.715418928,12.112341872,13.469,1.1,8
9500.0,20.9518,-0.00724,-0.001575,0.037411,0.001888,-0.169033,0.002138,-0.499397,0.227837,0.011177,0.484427,-0.233387,5503.9999,5259.1675,35.79,25.56,-0.026487,-0.027406,-0.032026,-0.03307,-0.024366,-0.023684,-0.024619,-0.020799,-0.031609,-0.029002,-0.026302,0.504561,1.774336,2.657579,3.14481,3.463377,3.400541,2.961503,-1.49765,-2.445085,-2.804294,24.082,84.6864,126.8423,150.0971,165.3018,162.3028,141.3481,-71.4806,-116.7003,-133.8448,0.517,0.4715,0.4921,0.4694,0.481,0.4627,0.4934,0.4592,0.4336,0.5129,0.5007,25.0,41.0,30.0,-131.0,-150.0,-159.0,-161.0,-136.0,-120.0,-96.0,-75.0,-44.0,-25.0,-14.0,0.99983986,55.715507917,12.112320785,13.16,1.1,8
9510.0,20.9554,-0.00261,0.005754,0.040202,-0.003374,-0.090262,0.115602,-0.54335,0.193268,0.110419,0.539347,-0.204621,5495.4634,5343.9139,35.69,25.63,-0.045673,-0.054794,-0.062769,-0.065341,-0.057662,-0.057521,-0.059223,-0.055783,-0.068047,-0.065731,-0.064015,0.586149,1.655741,2.588429,2.840616,3.408139,3.026409,2.654547,-1.516501,-2.226872,-2.778973,27.9713,79.0127,123.5209,135.5554,162.6378,144.4215,126.6761,-72.368,-106.2673,-132.6137,0.5172,0.4704,0.4964,0.471,0.4808,0.4622,0.4906,0.4544,0.442,0.5131,0.4914,22.0,37.0,30.0,-126.0,-144.0,-154.0,-156.0,-134.0,-119.0,-96.0,-76.0,-46.0,-28.0,-16.0,0.99933103,55.715597072,12.112302138,13.16,1.1,8
9520.0,20.9443,-0.0166,0.002225,0.041183,0.001895,-0.115585,0.109655,-0.523828,0.166773,0.095758,0.520174,-0.180013,5473.6686,5310.0827,35.77,25.63,-0.040289,-0.041186,-0.045911,-0.046998,-0.03824,-0.03741,-0.038832,-0.034844,-0.045601,-0.042657,-0.040012,0.471206,1.6304,2.468745,3.014285,3.48107,2.931678,2.661845,-1.741693,-2.34976,-2.76061,22.498,77.8444,117.8717,143.9189,166.2058,139.9747,127.0914,-83.1582,-112.1907,-131.807,0.5107,0.4744,0.4952,0.4756,0.4888,0.4652,0.4891,0.4527,0.4406,0.5137,0.4931,21.0,36.0,27.0,-116.0,-135.0,-145.0,-149.0,-128.0,-113.0,-90.0,-70.0,-41.0,-23.0,-13.0,0.99907373,55.715686438,12.11228648,12.806,1.1,8
9530.0,20.9409,0.01689,0.001073,0.039192,0.004643,-0.240053,-0.029313,-0.531268,0.200076,0.012522,0.585163,-0.216026,5475.2199,5201.549,35.68,25.63,-0.043012,-0.039168,-0.042139,-0.0425,-0.033413,-0.032203,-0.033131,-0.029037,-0.038987,-0.03597,-0.032916,0.880626,2.144225,2.880707,3.342749,3.77501,3.484187,3.086815,-1.426074,-2.239059,-2.656871,42.0529,102.3942,137.5637,159.6279,180.2698,166.382,147.4061,-68.1,-106.9228,-126.8748,0.5182,0.475,0.4949,0.4753,0.4856,0.4701,0.4943,0.4589,0.4403,0.5161,0.4934,26.0,43.0,41.0,-169.0,-186.0,-195.0,-196.0,-171.0,-153.0,-128.0,-105.0,-70.0,-45.0,-29.0,0.99975801,55.715776008,12.112273993,12.806,1.1,8
9540.0,20.9645,0.03128,0.002063,0.039954,-0.002079,-0.118266,0.070309,-0.515216,0.169966,0.093177,0.5606,-0.191637,5458.5795,5313.8108,35.67,25.63,-0.06024,-0.067207,-0.074135,-0.076492,-0.068824,-0.068418,-0.070186,-0.066805,-0.078231,-0.075927,-0.07422,0.710779,2.056619,2.814636,2.855842,3.491199,2.931791,2.387287,-1.380318,-2.237705,-3.000555,33.904,98.1003,134.2575,136.223,166.5294,139.8458,113.8731,-65.8409,-106.738,-143.1258,0.5132,0.4712,0.4965,0.4764,0.4867,0.4666,0.4892,0.4548,0.4438,0.513,0.4941,21.0,35.0,37.0,-144.0,-164.0,-172.0,-174.0,-153.0,-139.0,-116.0,-95.0,-61.0,-38.0,-23.0,0.99813501,55.715865748,12.112264542,12.442,1.1,8
9550.0,20.974,0.04215,0.000256,0.037579,0.001984,-0.172691,0.036471,-0.489655,0.225721,0.035322,0.483897,-0.229742,5463.9547,5273.7328,35.66,25.62,-0.044647,-0.045242,-0.04972,-0.050907,-0.042412,-0.041495,-0.042827,-0.039024,-0.049243,-0.046586,-0.044274,0.681331,2.056027,2.775332,3.033741,3.57476,3.109581,2.641347,-1.245191,-2.154761,-2.917388,32.4845,98.0273,132.3224,144.6428,170.4375,148.2587,125.9342,-59.3683,-102.7348,-139.0953,0.5186,0.4742,0.4956,0.4747,0.4852,0.4677,0.4909,0.4547,0.4434,0.5133,0.4947,23.0,38.0,36.0,-149.0,-167.0,-176.0,-175.0,-153.0,-137.0,-114.0,-92.0,-58.0,-36.0,-22.0,0.99891831,55.715955562,12.112258179,12.442,1.1,8
9560.0,20.9892,0.01194,0.00195,0.032857,0.002459,-0.09859,0.108007,-0.358667,0.17331,0.087295,0.31993,-0.18074,5450.5542,5354.6561,35.6,25.6,-0.049171,-0.048967,-0.053216,-0.05409,-0.045432,-0.044713,-0.046062,-0.042203,-0.052354,-0.049603,-0.047259,0.741798,2.077392,2.974393,3.322467,3.597496,3.077096,2.625098,-1.338982,-2.201877,-3.002023,35.342,98.9746,141.711,158.2945,171.3979,146.6041,125.0693,-63.794,-104.9055,-143.0274,0.5164,0.4706,0.4905,0.4716,0.4842,0.467,0.4889,0.4521,0.4453,0.5158,0.4929,22.0,37.0,37.0,-152.0,-171.0,-180.0,-181.0,-159.0,-144.0,-119.0,-96.0,-60.0,-37.0,-22.0,0.99959146,55.716045419,12.112254798,12.016,1.1,8
9570.0,21.0019,0.05384,0.004053,0.031942,0.00085,-0.197754,-0.025982,-0.389062,0.243279,-0.025725,0.406212,-0.250967,5397.5528,5353.9941,35.57,25.59,-0.03374,-0.036074,-0.041406,-0.042587,-0.034225,-0.03353,-0.03496,-0.031308,-0.042278,-0.039586,-0.037428,0.736252,1.944778,3.01372,3.300322,3.791482,3.326538,2.800167,-1.449405,-2.21306,-2.9612,35.0565,92.6001,143.4976,157.1441,180.5306,158.3924,133.3293,-69.0131,-105.3743,-140.9968,0.5157,0.4738,0.4936,0.4716,0.4831,0.4658,0.4882,0.453,0.4383,0.5095,0.4903,23.0,40.0,36.0,-151.0,-170.0,-179.0,-180.0,-157.0,-140.0,-114.0,-91.0,-57.0,-34.0,-21.0,0.99939191,55.716135257,12.112254308,12.016,1.1,8
9580.0,21.0372,0.04544,0.015005,0.025942,-0.00463,-0.030852,0.167435,-0.254817,0.169273,0.179148,0.277557,-0.181458,5366.3895,5563.7894,35.54,25.6,-0.061612,-0.07266,-0.081035,-0.083652,-0.075932,-0.07605,-0.077723,-0.074478,-0.088721,-0.086602,-0.085202,0.670147,2.118376,3.3937,3.844002,4.341897,4.101298,3.625618,-2.077916,-2.872389,-3.560491,31.8552,100.6964,161.3187,182.7236,206.3909,194.9541,172.3428,-98.7732,-136.5382,-169.247,0.5154,0.4726,0.4933,0.4724,0.4862,0.4698,0.4891,0.449,0.4532,0.5145,0.4866,30.0,50.0,36.0,-157.0,-181.0,-193.0,-196.0,-166.0,-146.0,-117.0,-91.0,-52.0,-29.0,-16.0,0.99979069,55.716225089,12.112256284,11.538,1.1,8
9590.0,21.0434,0.04129,-0.000136,0.021138,0.004854,-0.215605,0.029607,0.003875,0.228322,0.038725,0.002506,-0.238307,5374.504,5390.9144,35.58,25.63,-0.022596,-0.018587,-0.021395,-0.021098,-0.011691,-0.010392,-0.010953,-0.006873,-0.019006,-0.016012,-0.013135,0.745263,2.077343,3.42687,4.141038,4.6349,4.701585,4.25542,-2.460989,-3.32731,-3.95841,35.4156,98.7172,162.848,196.7859,220.2547,223.4236,202.2214,-116.9484,-158.1168,-188.1072,0.5128,0.4697,0.4913,0.4694,0.4828,0.467,0.4889,0.4529,0.439,0.5134,0.4922,35.0,58.0,37.0,-163.0,-190.0,-204.0,-208.0,-172.0,-150.0,-119.0,-92.0,-52.0,-29.0,-16.0,0.99986466,55.716314895,12.112261063,11.538,1.1,8
9600.0,21.0736,0.05463,-0.003595,0.024659,-0.006259,-0.055914,0.143549,-0.10756,0.240745,0.187195,0.16148,-0.262436,5502.1483,5429.1616,35.57,25.65,-0.028247,-0.041992,-0.051757,-0.055104,-0.047602,-0.04766,-0.049369,-0.046069,-0.060946,-0.058922,-0.057543,0.572293,1.636997,2.683883,3.151428,3.957535,3.823288,3.536934,-2.241267,-2.970602,-3.435025,27.1569,77.6802,127.3579,149.5442,187.7963,181.4259,167.8376,-106.3545,-140.9635,-163.0017,0.514,0.4708,0.4924,0.4701,0.4781,0.4661,0.4887,0.4542,0.4323,0.5142,0.4943,29.0,47.0,29.0,-128.0,-151.0,-164.0,-168.0,-139.0,-120.0,-95.0,-74.0,-44.0,-26.0,-15.0,0.99962772,55.716404706,12.112267568,11.538,1.1,8
